datetime,price,demand,biomass,coal,gas,hydro,nuclear ,solar,wind,dutch,french,irish,pumped
2016-11-24 03:30:00,39.12,27.965,1.33,2.109,11.884,0.09,8.267,0.0,3.829,1.003,0.997,0.297,-1.841
2016-11-24 04:00:00,36.55,27.735,1.329,2.088,11.679,0.09,8.269,0.0,3.813,1.0,0.997,0.297,-1.827
2016-11-24 04:30:00,36.5,27.827,1.336,2.058,11.782,0.096,8.269,0.0,3.789,1.024,0.979,0.297,-1.803
2016-11-24 05:00:00,35.5,28.591,1.351,2.172,13.162,0.111,8.269,0.0,3.825,1.009,0.093,0.297,-1.698
2016-11-24 05:30:00,38.0,29.477,1.39,2.266,13.683,0.11,8.143,0.0,3.832,1.016,-0.035,0.297,-1.225
2016-11-24 06:00:00,39.0,32.849,1.423,2.945,16.19,0.128,8.097,0.0,3.857,0.987,-0.889,0.297,-0.186
2016-11-24 06:30:00,42.0,36.312,1.446,3.868,18.359,0.131,8.14,0.0,3.861,0.994,-1.021,0.297,0.237
2016-11-24 07:00:00,46.03,40.439,1.469,4.625,20.841,0.235,8.151,0.0,3.921,1.003,-0.537,0.297,0.434
2016-11-24 07:30:00,44.47,42.101,1.512,4.975,21.906,0.247,8.182,0.014,3.925,0.99,-0.511,0.293,0.568
2016-11-24 08:00:00,46.01,42.948,1.646,5.128,21.953,0.252,8.184,0.137,3.901,1.019,-0.128,0.234,0.622
2016-11-24 08:30:00,48.8,43.123,1.765,4.919,22.036,0.263,8.188,0.393,3.903,0.995,-0.111,0.243,0.529
2016-11-24 09:00:00,46.97,43.928,1.792,4.789,22.567,0.342,8.184,0.684,3.855,0.988,-0.102,0.161,0.668
2016-11-24 09:30:00,49.2,44.124,1.938,4.974,22.615,0.334,8.186,0.922,3.837,0.933,-0.102,0.047,0.44
2016-11-24 10:00:00,49.65,44.116,1.983,4.9,22.485,0.327,8.203,1.25,3.794,0.973,-0.125,-0.177,0.503
2016-11-24 10:30:00,49.65,44.17,1.991,5.007,22.009,0.489,8.244,1.5,3.779,1.012,-0.126,-0.394,0.659
2016-11-24 11:00:00,51.0,44.18,1.988,5.111,21.543,0.485,8.263,1.59,3.786,1.009,0.074,-0.368,0.699
2016-11-24 11:30:00,50.12,44.04,1.968,5.072,21.591,0.392,8.261,1.53,3.792,1.0,0.081,-0.328,0.681
2016-11-24 12:00:00,50.12,44.137,1.957,5.08,21.625,0.349,8.263,1.47,3.801,1.0,0.165,-0.23,0.657
2016-11-24 12:30:00,50.12,44.006,1.986,5.064,21.781,0.341,8.27,1.37,3.783,1.0,0.189,-0.281,0.503
2016-11-24 13:00:00,51.01,43.865,1.98,5.093,22.26,0.335,8.269,1.21,3.729,0.999,-0.31,-0.337,0.637
2016-11-24 13:30:00,50.21,43.699,1.975,5.014,22.409,0.335,8.265,1.0,3.659,1.0,-0.305,-0.201,0.548
2016-11-24 14:00:00,49.28,43.757,1.993,5.496,22.42,0.288,8.263,0.807,3.682,1.0,-0.504,-0.091,0.403
2016-11-24 14:30:00,46.77,43.63,2.01,5.903,22.208,0.247,8.263,0.539,3.679,0.999,-0.506,-0.162,0.45
2016-11-24 15:00:00,46.77,43.744,2.009,6.132,22.552,0.35,8.263,0.289,3.643,0.793,-0.51,-0.135,0.358
2016-11-24 15:30:00,43.9,44.753,2.011,6.725,22.907,0.398,8.264,0.112,3.704,0.775,-0.444,-0.065,0.366
2016-11-24 16:00:00,44.07,46.816,2.009,7.332,22.385,0.552,8.267,0.0,3.79,0.995,0.875,0.146,0.431
2016-11-24 16:30:00,53.0,48.533,2.004,7.851,22.836,0.709,8.28,0.0,3.819,1.0,0.998,0.105,0.828
2016-11-24 17:00:00,73.88,48.803,1.989,7.805,22.977,0.783,8.313,0.0,3.891,1.0,0.998,-0.008,0.858
2016-11-24 17:30:00,119.0,48.479,1.956,8.001,22.771,0.69,8.301,0.0,3.84,1.0,0.998,-0.135,0.903
2016-11-24 18:00:00,115.0,48.18,1.978,8.07,22.893,0.612,8.303,0.0,3.796,0.999,0.998,-0.301,0.733
2016-11-24 18:30:00,69.0,47.927,1.974,8.328,22.815,0.626,8.31,0.0,3.71,1.0,0.999,-0.423,0.573
2016-11-24 19:00:00,60.45,47.158,1.947,8.151,22.482,0.58,8.312,0.0,3.696,0.996,0.878,-0.437,0.553
2016-11-24 19:30:00,57.45,46.218,1.96,7.264,22.56,0.559,8.306,0.0,3.656,1.0,0.873,-0.438,0.478
2016-11-24 20:00:00,54.87,44.92,1.98,6.637,21.923,0.532,8.313,0.0,3.609,0.996,0.894,-0.454,0.49
2016-11-24 20:30:00,50.1,43.003,1.995,5.669,21.217,0.365,8.313,0.0,3.597,0.983,0.901,-0.455,0.418
2016-11-24 21:00:00,49.4,41.384,1.995,4.885,20.596,0.18,8.313,0.0,3.644,1.008,0.726,-0.455,0.492
2016-11-24 21:30:00,46.67,38.807,1.992,4.136,18.81,0.174,8.306,0.0,3.644,1.002,0.742,-0.344,0.345
2016-11-24 22:00:00,45.6,36.618,1.997,3.684,17.798,0.174,8.31,0.0,3.751,1.006,-0.306,-0.184,0.388
2016-11-24 22:30:00,39.74,34.589,1.994,3.057,16.561,0.173,8.311,0.0,3.753,1.001,-0.364,-0.064,0.167
2016-11-24 23:00:00,39.74,32.585,1.996,2.283,14.116,0.135,8.318,0.0,3.736,0.996,0.93,0.089,-0.014
2016-11-24 23:30:00,40.0,31.078,1.979,1.893,12.868,0.127,8.314,0.0,3.778,1.023,0.997,0.154,-0.055
2016-11-25 00:00:00,39.0,30.881,1.992,1.915,13.123,0.109,8.332,0.0,3.864,0.99,0.998,0.269,-0.711
2016-11-25 00:30:00,40.0,31.237,1.994,1.939,13.674,0.108,8.32,0.0,3.855,0.984,0.998,0.295,-0.93
2016-11-25 01:00:00,41.0,30.941,1.94,2.06,13.623,0.085,8.329,0.0,3.805,0.986,0.998,0.295,-1.18
2016-11-25 01:30:00,40.13,30.192,1.933,2.052,12.963,0.083,8.332,0.0,3.738,0.988,0.998,0.295,-1.19
2016-11-25 02:00:00,40.0,29.655,1.986,2.021,12.689,0.082,8.321,0.0,3.732,1.0,0.998,0.295,-1.469
2016-11-25 02:30:00,39.01,29.422,1.95,2.103,12.516,0.08,8.329,0.0,3.659,0.999,0.998,0.295,-1.507
2016-11-25 03:00:00,38.0,29.083,1.913,2.108,12.317,0.079,8.327,0.0,3.713,1.0,0.998,0.295,-1.667
2016-11-25 03:30:00,38.5,28.636,1.945,2.086,11.949,0.08,8.335,0.0,3.72,1.0,0.998,0.295,-1.772
2016-11-25 04:00:00,36.75,28.317,1.929,2.102,11.622,0.079,8.328,0.0,3.733,0.999,0.998,0.295,-1.768
2016-11-25 04:30:00,36.75,28.406,1.931,2.023,11.779,0.079,8.326,0.0,3.766,0.999,0.953,0.295,-1.745
2016-11-25 05:00:00,36.75,29.024,1.942,2.086,13.327,0.08,8.324,0.0,3.725,0.999,-0.395,0.295,-1.359
2016-11-25 05:30:00,37.85,30.4,1.956,2.358,13.958,0.081,8.33,0.0,3.732,0.994,-0.437,0.295,-0.867
2016-11-25 06:00:00,37.65,33.73,1.947,2.803,16.494,0.099,8.328,0.0,3.762,0.992,-0.943,0.295,-0.047
2016-11-25 06:30:00,46.0,36.862,1.946,3.863,18.505,0.105,8.332,0.0,3.75,1.0,-1.02,0.295,0.086
2016-11-25 07:00:00,45.0,40.976,1.958,4.97,20.621,0.166,8.336,0.0,3.666,1.024,-0.528,0.254,0.509
2016-11-25 07:30:00,45.46,42.468,1.958,5.585,21.66,0.168,8.338,0.05,3.637,0.989,-0.504,0.077,0.51
2016-11-25 08:00:00,49.0,43.585,1.955,5.826,22.093,0.172,8.334,0.354,3.723,1.01,-0.135,-0.186,0.439
2016-11-25 08:30:00,52.36,43.956,1.949,5.849,21.997,0.183,8.338,0.958,3.712,0.982,-0.116,-0.247,0.351
2016-11-25 09:00:00,51.8,44.695,1.95,5.758,22.023,0.249,8.334,1.74,3.68,0.977,-0.216,-0.275,0.475
2016-11-25 09:30:00,50.66,44.835,1.929,5.749,21.633,0.261,8.324,2.47,3.651,0.978,-0.207,-0.392,0.439
2016-11-25 10:00:00,50.75,44.921,1.958,5.743,21.487,0.264,8.331,3.24,3.644,0.889,-0.505,-0.449,0.319
2016-11-25 10:30:00,47.8,44.607,1.955,5.654,21.049,0.299,8.31,3.64,3.612,0.882,-0.507,-0.455,0.168
2016-11-25 11:00:00,47.6,44.425,1.954,5.193,21.093,0.266,8.305,3.91,3.598,0.882,-0.508,-0.446,0.178
2016-11-25 11:30:00,43.05,44.254,1.948,4.779,21.15,0.267,8.297,4.14,3.565,0.882,-0.508,-0.445,0.179
2016-11-25 12:00:00,43.05,44.18,1.952,4.833,20.777,0.23,8.286,4.17,3.573,0.997,-0.507,-0.455,0.324
2016-11-25 12:30:00,43.5,43.796,1.956,4.945,20.391,0.217,8.283,4.02,3.617,0.999,-0.507,-0.455,0.33
2016-11-25 13:00:00,42.95,43.492,1.939,5.151,20.227,0.218,8.277,3.72,3.575,0.999,-0.507,-0.455,0.348
2016-11-25 13:30:00,42.26,43.019,1.932,5.248,20.267,0.22,8.273,3.16,3.525,1.0,-0.507,-0.439,0.34
2016-11-25 14:00:00,41.73,42.793,1.941,5.534,20.407,0.232,8.275,2.51,3.615,0.792,-0.507,-0.344,0.338
2016-11-25 14:30:00,41.8,42.338,1.954,5.91,20.32,0.261,8.282,1.68,3.681,0.774,-0.507,-0.347,0.33
2016-11-25 15:00:00,41.74,42.105,1.952,6.281,20.555,0.35,8.276,0.855,3.77,0.575,-0.507,-0.372,0.37
2016-11-25 15:30:00,42.0,42.79,1.954,6.904,21.115,0.376,8.28,0.226,3.794,0.581,-0.443,-0.348,0.351
2016-11-25 16:00:00,42.37,44.73,1.953,7.469,21.124,0.457,8.278,0.002,3.778,0.995,0.474,-0.223,0.423
2016-11-25 16:30:00,45.78,47.054,1.946,7.638,22.526,0.564,8.272,0.0,3.771,1.0,0.499,-0.103,0.941
2016-11-25 17:00:00,72.0,47.694,1.902,7.702,22.993,0.664,8.28,0.0,3.677,0.999,0.499,-0.234,1.212
2016-11-25 17:30:00,100.0,47.4,1.905,7.881,22.966,0.677,8.274,0.0,3.545,1.001,0.499,-0.445,1.097
2016-11-25 18:00:00,109.0,46.813,1.923,7.899,22.56,0.577,8.271,0.0,3.485,1.0,0.944,-0.424,0.578
2016-11-25 18:30:00,65.1,46.1,1.933,7.674,22.385,0.526,8.265,0.0,3.415,0.999,0.999,-0.453,0.357
2016-11-25 19:00:00,55.48,45.471,1.942,7.367,22.304,0.404,8.269,0.0,3.255,0.863,0.759,-0.436,0.744
2016-11-25 19:30:00,48.88,44.317,1.948,6.778,21.976,0.351,8.272,0.0,3.118,0.852,0.748,-0.444,0.718
2016-11-25 20:00:00,45.26,43.316,1.942,6.58,22.079,0.351,8.271,0.0,2.899,0.851,0.152,-0.454,0.645
2016-11-25 20:30:00,43.57,41.725,1.954,6.107,21.469,0.329,8.254,0.0,2.517,0.851,0.121,-0.454,0.577
2016-11-25 21:00:00,42.67,40.17,1.952,5.298,21.143,0.187,8.236,0.0,2.283,0.997,0.028,-0.42,0.466
2016-11-25 21:30:00,45.0,38.275,1.953,4.601,20.254,0.176,8.221,0.0,2.121,1.0,0.024,-0.413,0.338
2016-11-25 22:00:00,43.0,36.319,1.953,3.61,19.931,0.17,8.209,0.0,1.934,0.999,-0.582,-0.262,0.357
2016-11-25 22:30:00,40.78,34.713,1.927,3.09,18.816,0.16,8.194,0.0,1.889,0.999,-0.644,-0.119,0.401
2016-11-25 23:00:00,38.67,32.782,1.947,2.692,16.132,0.128,8.184,0.0,1.789,0.999,0.862,-0.017,0.066
2016-11-25 23:30:00,45.0,31.484,1.954,2.427,15.161,0.121,8.169,0.0,1.68,0.999,0.997,0.015,-0.039
2016-11-26 00:00:00,44.5,31.061,1.955,2.257,15.109,0.118,8.158,0.0,1.623,0.999,0.998,0.142,-0.298
2016-11-26 00:30:00,43.0,31.315,1.956,2.227,15.58,0.114,8.14,0.0,1.549,1.0,0.998,0.221,-0.47
2016-11-26 01:00:00,45.0,30.986,1.955,2.297,15.745,0.096,8.134,0.0,1.553,1.0,0.998,0.234,-1.026
2016-11-26 01:30:00,45.0,30.187,1.955,2.303,15.406,0.093,8.114,0.0,1.559,1.0,0.998,0.288,-1.529
2016-11-26 02:00:00,43.0,29.582,1.953,2.304,15.087,0.092,8.106,0.0,1.565,0.999,0.998,0.297,-1.819
2016-11-26 02:30:00,41.13,29.344,1.943,2.296,14.883,0.092,8.087,0.0,1.555,1.0,0.998,0.297,-1.807
2016-11-26 03:00:00,41.0,28.942,1.946,2.246,14.443,0.092,8.071,0.0,1.553,1.0,0.998,0.297,-1.704
2016-11-26 03:30:00,40.5,28.312,1.948,2.247,13.807,0.091,8.051,0.0,1.581,1.0,0.998,0.297,-1.708
2016-11-26 04:00:00,39.0,27.883,1.883,2.203,13.562,0.092,8.037,0.0,1.583,0.999,0.997,0.297,-1.77
2016-11-26 04:30:00,37.0,27.728,1.889,2.202,13.387,0.092,8.022,0.0,1.6,1.0,0.997,0.297,-1.758
2016-11-26 05:00:00,37.0,28.002,1.94,2.194,13.433,0.093,8.006,0.0,1.649,1.0,0.997,0.297,-1.607
2016-11-26 05:30:00,39.5,28.582,1.951,2.301,13.817,0.107,7.991,0.0,1.711,0.999,0.997,0.297,-1.589
2016-11-26 06:00:00,39.5,29.766,1.955,2.298,14.239,0.107,7.976,0.0,1.724,0.999,0.997,0.297,-0.826
2016-11-26 06:30:00,39.5,30.872,1.946,2.3,14.642,0.107,7.96,0.0,1.682,0.999,0.998,0.297,-0.059
2016-11-26 07:00:00,39.99,32.856,1.924,2.307,16.487,0.142,7.943,0.0,1.598,0.999,0.998,0.287,0.171
2016-11-26 07:30:00,38.0,33.938,1.937,2.539,17.361,0.144,7.933,0.03,1.539,1.0,0.998,0.256,0.201
2016-11-26 08:00:00,40.0,36.167,1.952,2.953,18.952,0.151,7.911,0.194,1.535,1.005,0.998,0.222,0.294
2016-11-26 08:30:00,48.0,38.121,1.953,3.369,20.1,0.174,7.907,0.522,1.537,1.015,0.998,0.106,0.44
2016-11-26 09:00:00,53.02,39.789,1.953,3.641,20.838,0.356,7.709,0.946,1.557,1.014,0.998,0.158,0.619
2016-11-26 09:30:00,50.0,40.592,1.953,3.975,21.015,0.27,7.705,1.4,1.57,1.015,0.998,0.129,0.562
2016-11-26 10:00:00,54.0,41.1,1.953,4.216,21.072,0.264,7.707,1.82,1.503,1.004,0.998,0.071,0.492
2016-11-26 10:30:00,54.55,41.083,1.95,4.412,20.756,0.262,7.711,2.11,1.439,0.987,0.998,-0.019,0.477
2016-11-26 11:00:00,54.55,41.135,1.954,4.517,20.702,0.219,7.704,2.34,1.399,0.991,0.998,-0.022,0.333
2016-11-26 11:30:00,55.83,41.069,1.954,4.503,20.665,0.206,7.699,2.42,1.33,1.0,0.998,-0.059,0.353
2016-11-26 12:00:00,54.55,40.849,1.953,4.432,20.683,0.185,7.709,2.34,1.285,1.0,0.998,-0.069,0.333
2016-11-26 12:30:00,53.0,40.504,1.953,4.274,20.499,0.146,7.708,2.3,1.221,0.999,0.998,0.077,0.329
2016-11-26 13:00:00,52.0,40.153,1.951,4.098,20.564,0.156,7.71,2.17,1.186,0.999,0.998,0.11,0.211
2016-11-26 13:30:00,48.0,39.68,1.948,4.006,20.528,0.162,7.701,1.83,1.155,0.999,0.998,0.156,0.197
2016-11-26 14:00:00,46.0,39.277,1.944,4.057,20.416,0.162,7.711,1.41,1.171,0.999,0.998,0.208,0.201
2016-11-26 14:30:00,42.24,39.002,1.944,3.911,20.737,0.206,7.715,0.929,1.136,1.0,0.998,0.233,0.193
2016-11-26 15:00:00,42.24,39.084,1.944,3.944,21.246,0.279,7.71,0.455,1.144,0.999,0.998,0.154,0.211
2016-11-26 15:30:00,41.0,39.631,1.946,4.34,21.561,0.294,7.714,0.168,1.136,0.998,0.998,0.085,0.391
2016-11-26 16:00:00,41.0,41.855,1.946,5.133,22.702,0.353,7.711,0.023,1.074,1.011,0.998,0.153,0.724
2016-11-26 16:30:00,68.42,44.134,1.947,5.807,23.465,0.627,7.716,0.0,1.041,0.973,0.998,0.09,1.159
2016-11-26 17:00:00,90.0,45.09,1.946,5.916,23.911,0.759,7.717,0.0,1.119,0.976,0.998,0.03,1.407
2016-11-26 17:30:00,159.9,45.083,1.934,6.013,24.017,0.642,7.712,0.0,1.122,0.981,0.998,0.017,1.425
2016-11-26 18:00:00,155.0,44.655,1.934,5.88,24.019,0.49,7.713,0.0,1.132,1.004,0.998,0.017,1.336
2016-11-26 18:30:00,105.0,43.837,1.943,5.729,23.842,0.435,7.726,0.0,1.155,0.986,0.999,0.02,0.958
2016-11-26 19:00:00,90.0,42.735,1.947,5.901,23.413,0.311,7.743,0.0,1.223,0.996,0.998,-0.182,0.385
2016-11-26 19:30:00,65.0,41.423,1.946,5.322,22.75,0.289,7.767,0.0,1.305,0.986,0.998,-0.277,0.337
2016-11-26 20:00:00,55.0,40.365,1.947,4.172,22.689,0.291,7.784,0.0,1.43,1.002,0.998,-0.289,0.341
2016-11-26 20:30:00,47.65,38.938,1.946,3.427,21.809,0.279,7.803,0.0,1.573,0.987,0.998,-0.233,0.349
2016-11-26 21:00:00,43.29,37.455,1.946,2.657,21.087,0.207,7.809,0.0,1.638,0.993,0.998,-0.221,0.341
2016-11-26 21:30:00,44.88,36.03,1.945,2.41,19.789,0.2,7.813,0.0,1.669,1.014,0.998,-0.179,0.371
2016-11-26 22:00:00,43.5,34.454,1.942,2.245,18.309,0.182,7.82,0.0,1.683,1.009,0.998,-0.107,0.373
2016-11-26 22:30:00,41.0,33.361,1.942,2.245,17.151,0.163,7.828,0.0,1.673,1.021,0.998,-0.064,0.404
2016-11-26 23:00:00,40.0,31.685,1.943,2.236,15.636,0.142,7.849,0.0,1.848,0.978,0.997,0.074,-0.018
2016-11-26 23:30:00,49.0,30.567,1.943,2.135,14.6,0.139,7.848,0.0,1.889,1.008,0.998,-0.033,0.04
2016-11-27 00:00:00,40.33,30.234,1.942,2.236,14.521,0.131,7.877,0.0,1.904,1.011,0.998,0.05,-0.436
2016-11-27 00:30:00,41.0,30.406,1.942,2.232,14.499,0.128,7.89,0.0,1.968,1.0,0.997,0.159,-0.409
2016-11-27 01:00:00,41.0,29.991,1.94,2.216,14.384,0.089,7.906,0.0,2.187,0.996,0.998,0.212,-0.937
2016-11-27 01:30:00,41.0,29.317,1.927,2.204,13.867,0.087,7.922,0.0,2.25,1.017,0.998,0.283,-1.238
2016-11-27 02:00:00,40.0,28.681,1.941,2.183,13.304,0.087,7.933,0.0,2.349,1.0,0.998,0.298,-1.412
2016-11-27 02:30:00,40.0,28.318,1.94,2.113,12.982,0.086,7.932,0.0,2.421,1.0,0.998,0.297,-1.451
2016-11-27 03:00:00,40.0,27.637,1.942,1.977,12.258,0.086,7.937,0.0,2.582,1.0,0.997,0.297,-1.439
2016-11-27 03:30:00,36.0,27.059,1.944,1.968,11.763,0.086,7.966,0.0,2.8,1.0,0.998,0.218,-1.684
2016-11-27 04:00:00,37.5,26.686,1.944,2.005,11.3,0.087,7.995,0.0,2.863,1.0,0.997,0.063,-1.568
2016-11-27 04:30:00,36.5,26.453,1.943,1.955,11.27,0.085,7.997,0.0,2.917,0.999,0.997,0.066,-1.776
2016-11-27 05:00:00,36.5,26.431,1.943,1.956,11.258,0.085,8.01,0.0,3.04,0.797,0.997,0.119,-1.774
2016-11-27 05:30:00,36.5,26.51,1.944,1.922,11.083,0.085,8.005,0.0,3.307,0.783,0.997,0.15,-1.766
2016-11-27 06:00:00,36.0,27.12,1.943,1.892,11.277,0.085,8.004,0.0,3.417,0.996,0.997,0.256,-1.747
2016-11-27 06:30:00,39.0,27.808,1.943,1.907,11.627,0.104,8.003,0.0,3.447,0.999,0.997,0.297,-1.516
2016-11-27 07:00:00,39.0,28.782,1.94,1.89,11.511,0.164,7.997,0.0,3.358,1.0,0.998,0.289,-0.365
2016-11-27 07:30:00,36.11,29.353,1.943,1.936,11.84,0.183,8.001,0.003,3.165,1.0,0.998,0.296,-0.012
2016-11-27 08:00:00,36.11,31.02,1.943,1.968,13.329,0.239,8.004,0.09,3.063,0.999,0.997,0.297,0.091
2016-11-27 08:30:00,39.0,33.083,1.943,2.049,14.933,0.254,8.007,0.252,3.155,0.999,0.998,0.297,0.196
2016-11-27 09:00:00,39.0,35.043,1.943,2.16,16.629,0.258,8.004,0.463,2.948,1.0,0.998,0.256,0.384
2016-11-27 09:30:00,38.68,36.526,1.942,2.202,18.01,0.256,8.008,0.743,2.942,1.0,0.998,0.089,0.336
2016-11-27 10:00:00,39.11,37.532,1.943,2.392,18.53,0.316,8.008,1.02,3.059,0.999,0.998,-0.063,0.33
2016-11-27 10:30:00,42.0,38.017,1.943,2.505,18.63,0.304,8.012,1.27,3.12,1.0,0.998,-0.095,0.33
2016-11-27 11:00:00,43.11,38.663,1.942,2.509,19.171,0.232,8.008,1.45,2.789,0.999,0.997,0.075,0.491
2016-11-27 11:30:00,37.38,39.092,1.943,2.475,19.724,0.233,8.018,1.4,2.567,1.0,0.998,0.257,0.477
2016-11-27 12:00:00,38.0,39.558,1.943,2.442,20.328,0.204,8.068,1.32,2.628,0.999,0.998,0.25,0.378
2016-11-27 12:30:00,39.6,39.854,1.941,2.607,20.824,0.204,8.105,1.12,2.369,1.007,0.998,0.188,0.491
2016-11-27 13:00:00,45.8,39.799,1.94,2.65,21.224,0.214,8.155,1.05,2.158,0.992,0.998,0.132,0.286
2016-11-27 13:30:00,39.6,39.615,1.94,2.628,21.447,0.216,8.168,0.845,2.095,0.972,0.998,0.132,0.174
2016-11-27 14:00:00,39.6,39.58,1.94,2.795,21.147,0.216,8.19,0.631,2.295,0.979,0.998,0.211,0.178
2016-11-27 14:30:00,39.6,39.466,1.935,3.221,20.613,0.227,8.189,0.357,2.405,0.992,0.998,0.232,0.297
2016-11-27 15:00:00,39.6,40.154,1.918,3.634,21.043,0.321,8.187,0.156,2.334,1.002,0.998,0.203,0.358
2016-11-27 15:30:00,39.6,41.362,1.913,4.23,21.112,0.337,8.189,0.031,2.649,1.005,0.998,0.154,0.63
2016-11-27 16:00:00,39.6,43.368,1.948,5.051,22.09,0.415,8.185,0.0,2.662,1.018,0.999,0.257,0.478
2016-11-27 16:30:00,52.24,45.2,1.998,5.564,22.808,0.476,8.215,0.0,2.759,0.999,0.999,0.297,0.61
2016-11-27 17:00:00,80.0,45.628,1.953,5.308,23.026,0.605,8.234,0.0,2.854,1.005,0.999,0.216,0.972
2016-11-27 17:30:00,91.05,45.342,1.915,4.896,22.991,0.595,8.228,0.0,2.696,1.015,0.999,0.063,1.488
2016-11-27 18:00:00,91.05,44.572,1.87,4.95,22.818,0.615,8.24,0.0,2.837,1.002,0.999,0.043,0.907
2016-11-27 18:30:00,77.0,43.759,1.936,4.949,22.774,0.468,8.247,0.0,2.907,0.99,0.999,0.048,0.377
2016-11-27 19:00:00,59.17,42.876,1.944,4.601,22.324,0.345,8.255,0.0,3.081,0.985,0.999,0.027,0.315
2016-11-27 19:30:00,49.98,41.349,1.944,3.853,21.221,0.325,8.255,0.0,3.376,0.989,0.999,0.07,0.317
2016-11-27 20:00:00,48.0,40.512,1.944,3.423,20.623,0.305,8.247,0.0,3.394,1.026,0.999,0.159,0.392
2016-11-27 20:30:00,43.06,38.967,1.943,3.254,19.413,0.291,8.239,0.0,3.35,1.007,0.998,0.094,0.378
2016-11-27 21:00:00,43.0,37.577,1.943,3.288,17.938,0.163,8.246,0.0,3.293,1.0,0.998,0.13,0.578
2016-11-27 21:30:00,43.0,35.515,1.944,2.94,16.531,0.163,8.243,0.0,3.116,0.999,0.998,0.156,0.425
2016-11-27 22:00:00,41.0,33.814,1.944,2.784,14.938,0.161,8.239,0.0,3.172,1.0,0.985,0.242,0.349
2016-11-27 22:30:00,37.68,32.117,1.943,2.545,13.521,0.156,8.252,0.0,3.183,0.999,0.984,0.272,0.262
2016-11-27 23:00:00,35.0,30.307,1.944,2.273,12.37,0.112,8.257,0.0,3.075,1.0,0.998,0.297,-0.019
2016-11-27 23:30:00,40.0,28.906,1.944,2.255,11.791,0.1,8.259,0.0,2.893,0.999,0.998,0.297,-0.63
2016-11-28 00:00:00,37.5,28.746,1.943,2.177,12.105,0.098,8.261,0.0,2.724,1.0,0.998,0.297,-0.857
2016-11-28 00:30:00,37.95,29.289,1.948,2.257,12.576,0.095,8.262,0.0,2.608,1.0,0.998,0.297,-0.752
2016-11-28 01:00:00,39.0,29.354,1.94,2.229,12.986,0.076,8.265,0.0,2.664,1.0,0.999,0.297,-1.102
2016-11-28 01:30:00,39.0,28.771,1.94,2.175,12.944,0.076,8.284,0.0,2.529,0.999,0.998,0.297,-1.471
2016-11-28 02:00:00,37.46,28.294,1.944,2.175,12.233,0.076,8.29,0.0,2.811,1.0,0.999,0.297,-1.531
2016-11-28 02:30:00,37.5,28.274,1.97,2.179,12.279,0.075,8.297,0.0,2.691,1.0,0.999,0.297,-1.513
2016-11-28 03:00:00,37.5,28.001,1.974,2.106,11.688,0.075,8.294,0.0,3.077,0.999,0.998,0.297,-1.507
2016-11-28 03:30:00,39.5,27.644,1.973,2.103,11.354,0.075,8.299,0.0,3.038,0.999,0.998,0.297,-1.492
2016-11-28 04:00:00,36.7,27.325,1.973,2.107,11.039,0.074,8.3,0.0,3.027,1.0,0.999,0.297,-1.491
2016-11-28 04:30:00,36.7,27.402,1.974,2.134,11.088,0.074,8.302,0.0,3.128,0.999,0.893,0.297,-1.487
2016-11-28 05:00:00,36.7,27.912,1.973,2.371,12.658,0.073,8.306,0.0,3.107,0.999,-0.681,0.297,-1.191
2016-11-28 05:30:00,43.0,29.322,1.967,2.783,13.514,0.073,8.308,0.0,3.144,0.999,-0.725,0.296,-1.037
2016-11-28 06:00:00,43.0,32.568,1.976,3.451,15.442,0.073,8.309,0.0,3.113,0.999,-0.994,0.297,-0.098
2016-11-28 06:30:00,49.0,36.158,1.978,4.392,17.834,0.073,8.309,0.0,3.039,0.999,-1.021,0.29,0.265
2016-11-28 07:00:00,48.5,40.824,1.975,5.539,21.052,0.186,8.312,0.0,3.029,1.0,-1.02,0.25,0.501
2016-11-28 07:30:00,46.0,42.726,1.977,6.095,22.451,0.206,8.309,0.039,2.994,0.999,-1.021,0.119,0.558
2016-11-28 08:00:00,46.0,43.706,1.976,6.463,22.383,0.207,8.308,0.327,2.959,0.999,-0.53,0.098,0.516
2016-11-28 08:30:00,46.0,44.078,1.983,6.584,22.198,0.215,8.31,0.871,2.809,0.999,-0.508,0.235,0.382
2016-11-28 09:00:00,43.53,44.991,1.994,6.766,22.341,0.221,8.311,1.51,2.69,1.0,-0.511,0.298,0.371
2016-11-28 09:30:00,42.62,45.431,2.004,6.813,22.117,0.22,8.312,2.17,2.58,0.999,-0.511,0.298,0.429
2016-11-28 10:00:00,43.02,45.519,2.013,6.534,21.967,0.22,8.311,2.88,2.512,0.999,-0.511,0.267,0.327
2016-11-28 10:30:00,42.31,45.497,2.013,6.263,21.776,0.222,8.31,3.48,2.429,0.999,-0.511,0.178,0.338
2016-11-28 11:00:00,42.31,45.666,2.014,6.058,21.653,0.215,8.326,3.96,2.366,0.999,-0.511,0.256,0.33
2016-11-28 11:30:00,46.0,45.635,2.011,5.786,21.63,0.223,8.323,4.25,2.319,1.0,-0.511,0.262,0.342
2016-11-28 12:00:00,46.0,45.645,2.005,5.635,21.937,0.189,8.321,4.19,2.268,0.999,-0.511,0.253,0.359
2016-11-28 12:30:00,46.0,45.4,1.944,5.581,21.843,0.178,8.322,4.11,2.33,1.0,-0.511,0.262,0.341
